_id,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone,userID,userID,milesRequested,WhPerMile,minutesAvailable,modifiedAt,paymentRequired,requestedDeparture,kWhRequested
5c831771f9af8b2211c243ea,1_1_191_803_2019-02-20 15:17:32.491269,1-1-191-803,AG-4F49,0001,0001,2019-02-20 15:17:32,2019-02-21 00:30:05,12.809,2019-02-20 17:21:59,America/Los_Angeles,000000826,826.0,200.0,250.0,607.0,"Wed, 20 Feb 2019 15:17:51 GMT",True,2019-02-21 01:24:32,50.0
5c831771f9af8b2211c243eb,1_1_179_790_2019-02-20 15:20:07.661646,1-1-179-790,AG-3F19,0001,0001,2019-02-20 15:20:08,2019-02-20 19:57:14,11.159,2019-02-20 19:43:21,America/Los_Angeles,000001332,1332.0,50.0,400.0,284.0,"Wed, 20 Feb 2019 15:20:14 GMT",True,2019-02-20 20:04:08,20.0
5c831771f9af8b2211c243ec,1_1_191_780_2019-02-20 15:21:24.970094,1-1-191-780,AG-4F45,0001,0001,2019-02-20 15:21:25,2019-02-21 01:16:51,7.705,2019-02-20 18:01:40,America/Los_Angeles,000000592,592.0,120.0,344.0,516.0,"Wed, 20 Feb 2019 15:21:55 GMT",True,2019-02-20 23:57:25,41.28
5c831771f9af8b2211c243ed,1_1_179_779_2019-02-20 15:24:28.701860,1-1-179-779,AG-3F17,0001,0001,2019-02-20 15:24:29,2019-02-21 00:12:08,47.886,2019-02-21 00:12:04,America/Los_Angeles,000001370,1370.0,230.0,467.0,530.0,"Wed, 20 Feb 2019 15:24:51 GMT",True,2019-02-21 00:14:29,107.41
5c831771f9af8b2211c243ee,1_1_191_778_2019-02-20 15:25:42.988634,1-1-191-778,AG-4F43,0001,0001,2019-02-20 15:25:43,2019-02-20 22:49:54,8.086,2019-02-20 19:55:01,America/Los_Angeles,000000828,828.0,20.0,400.0,397.0,"Wed, 20 Feb 2019 15:25:57 GMT",True,2019-02-20 22:02:43,8.0
5c831771f9af8b2211c243ef,1_1_191_782_2019-02-20 15:28:51.326281,1-1-191-782,AG-4F50,0001,0001,2019-02-20 15:28:51,2019-02-21 00:46:32,7.014,2019-02-20 17:59:30,America/Los_Angeles,000000480,480.0,30.0,600.0,545.0,"Wed, 20 Feb 2019 15:28:52 GMT",True,2019-02-21 00:33:51,18.0
5c831771f9af8b2211c243f0,1_1_191_795_2019-02-20 15:29:45.571319,1-1-191-795,AG-4F51,0001,0001,2019-02-20 15:29:46,2019-02-21 01:15:48,7.535,2019-02-20 19:38:56,America/Los_Angeles,000000410,410.0,30.0,250.0,505.0,"Wed, 20 Feb 2019 15:30:42 GMT",True,2019-02-20 23:54:46,7.5
5c831771f9af8b2211c243f1,1_1_191_807_2019-02-20 15:30:12.500992,1-1-191-807,AG-4F47,0001,0001,2019-02-20 15:30:12,2019-02-20 23:49:41,4.754,2019-02-20 17:55:52,America/Los_Angeles,000000390,390.0,25.0,400.0,516.0,"Wed, 20 Feb 2019 15:31:16 GMT",True,2019-02-21 00:06:12,10.0
5c831771f9af8b2211c243f2,1_1_191_806_2019-02-20 15:30:38.801375,1-1-191-806,AG-4F41,0001,0001,2019-02-20 15:30:39,2019-02-21 01:01:51,13.514,2019-02-20 19:30:21,America/Los_Angeles,000000526,526.0,70.0,400.0,342.0,"Wed, 20 Feb 2019 15:31:16 GMT",True,2019-02-20 21:12:39,28.0
5c831771f9af8b2211c243f3,1_1_191_792_2019-02-20 15:36:45.712531,1-1-191-792,AG-4F37,0001,0001,2019-02-20 15:36:46,2019-02-21 02:32:34,25.452,2019-02-20 20:44:20,America/Los_Angeles,000000537,537.0,110.0,250.0,507.0,"Wed, 20 Feb 2019 15:37:03 GMT",True,2019-02-21 00:03:46,27.5
5c831771f9af8b2211c243f4,1_1_191_804_2019-02-20 15:37:07.271951,1-1-191-804,AG-4F34,0001,0001,2019-02-20 15:37:07,2019-02-21 01:09:15,7.475,2019-02-21 00:30:21,America/Los_Angeles,000000551,551.0,50.0,444.0,180.0,"Wed, 20 Feb 2019 15:37:24 GMT",True,2019-02-20 18:37:07,22.2
5c831771f9af8b2211c243f5,1_1_191_784_2019-02-20 15:37:07.849723,1-1-191-784,AG-4F40,0001,0001,2019-02-20 15:37:08,2019-02-21 01:51:29,27.423,2019-02-20 20:01:57,America/Los_Angeles,000000481,481.0,188.0,400.0,717.0,"Wed, 20 Feb 2019 15:37:23 GMT",True,2019-02-21 03:34:08,75.2
5c831771f9af8b2211c243f6,1_1_178_824_2019-02-20 15:37:58.867054,1-1-178-824,AG-1F07,0001,0001,2019-02-20 15:37:59,2019-02-20 21:55:53,8.896,2019-02-20 18:43:34,America/Los_Angeles,000000607,607.0,60.0,364.0,567.0,"Wed, 20 Feb 2019 15:38:14 GMT",True,2019-02-21 01:04:59,21.84
5c831771f9af8b2211c243f7,1_1_191_808_2019-02-20 15:38:39.003238,1-1-191-808,AG-4F35,0001,0001,2019-02-20 15:38:39,2019-02-21 00:25:00,2.718,2019-02-20 16:47:52,America/Los_Angeles,000001471,1471.0,20.0,400.0,231.0,"Wed, 20 Feb 2019 15:39:04 GMT",True,2019-02-20 19:29:39,8.0
5c831771f9af8b2211c243f8,1_1_191_786_2019-02-20 15:41:38.360735,1-1-191-786,AG-4F36,0001,0001,2019-02-20 15:41:38,2019-02-21 00:30:01,7.716,2019-02-20 19:55:36,America/Los_Angeles,000000374,374.0,50.0,400.0,434.0,"Wed, 20 Feb 2019 15:41:41 GMT",True,2019-02-20 22:55:38,20.0
5c831771f9af8b2211c243f9,1_1_191_811_2019-02-20 15:42:22.452469,1-1-191-811,AG-4F42,0001,0001,2019-02-20 15:42:22,2019-02-21 02:36:40,10.548,2019-02-21 02:36:35,America/Los_Angeles,000000554,554.0,40.0,400.0,262.0,"Wed, 20 Feb 2019 15:43:25 GMT",True,2019-02-20 20:04:22,16.0
5c831771f9af8b2211c243fa,1_1_191_793_2019-02-20 15:47:22.300668,1-1-191-793,AG-4F38,0001,0001,2019-02-20 15:47:22,2019-02-21 01:53:35,27.974,2019-02-20 20:50:20,America/Los_Angeles,000000500,500.0,240.0,292.0,497.0,"Wed, 20 Feb 2019 15:47:44 GMT",True,2019-02-21 00:04:22,70.08
5c831771f9af8b2211c243fb,1_1_191_805_2019-02-20 15:50:53.513688,1-1-191-805,AG-4F39,0001,0001,2019-02-20 15:50:54,2019-02-20 20:50:51,11.645,2019-02-20 20:50:46,America/Los_Angeles,000000428,428.0,50.0,333.0,209.0,"Wed, 20 Feb 2019 15:51:06 GMT",True,2019-02-20 19:19:54,16.65
5c831771f9af8b2211c243fc,1_1_179_798_2019-02-20 17:17:26.595698,1-1-179-798,AG-3F18,0001,0001,2019-02-20 17:17:27,2019-02-21 00:36:22,22.925,2019-02-20 21:33:46,America/Los_Angeles,000001813,1813.0,130.0,313.0,434.0,"Wed, 20 Feb 2019 17:18:02 GMT",True,2019-02-21 00:31:27,40.69
5c831771f9af8b2211c243fd,1_1_178_823_2019-02-20 18:54:25.461409,1-1-178-823,AG-1F08,0001,0001,2019-02-20 18:54:25,2019-02-20 23:36:27,10.068,2019-02-20 23:17:47,America/Los_Angeles,000000406,406.0,30.0,400.0,288.0,"Wed, 20 Feb 2019 18:55:01 GMT",True,2019-02-20 23:42:25,12.0
5c831771f9af8b2211c243fe,1_1_179_781_2019-02-20 19:29:06.520649,1-1-179-781,AG-3F31,0001,0001,2019-02-20 19:29:07,2019-02-21 00:17:38,28.687,2019-02-21 00:17:33,America/Los_Angeles,000000393,393.0,140.0,240.0,250.0,"Wed, 20 Feb 2019 19:29:15 GMT",True,2019-02-20 23:39:07,33.6
5c831771f9af8b2211c243ff,1_1_193_819_2019-02-20 20:09:27.944564,1-1-193-819,AG-1F06,0001,0001,2019-02-20 20:09:28,2019-02-21 00:51:41,20.9,2019-02-21 00:04:50,America/Los_Angeles,000000355,355.0,70.0,400.0,278.0,"Wed, 20 Feb 2019 20:11:09 GMT",True,2019-02-21 00:47:28,28.0
5c831771f9af8b2211c24400,1_1_193_829_2019-02-20 20:57:36.952878,1-1-193-829,AG-1F03,0001,0001,2019-02-20 20:57:37,2019-02-21 01:02:54,22.073,2019-02-21 01:02:45,America/Los_Angeles,000000943,943.0,100.0,271.0,270.0,"Wed, 20 Feb 2019 20:58:00 GMT",True,2019-02-21 01:27:37,27.1
5c831771f9af8b2211c24401,1_1_179_790_2019-02-20 20:59:13.611592,1-1-179-790,AG-3F19,0001,0001,2019-02-20 20:59:14,2019-02-21 01:21:25,24.743,2019-02-21 01:21:20,America/Los_Angeles,000000458,458.0,80.0,600.0,260.0,"Wed, 20 Feb 2019 21:01:19 GMT",True,2019-02-21 01:19:14,48.0
5c831771f9af8b2211c24402,1_1_193_825_2019-02-20 21:02:01.504778,1-1-193-825,AG-1F01,0001,0001,2019-02-20 21:02:01,2019-02-21 00:50:19,7.006,2019-02-20 23:35:34,America/Los_Angeles,000000420,420.0,50.0,400.0,264.0,"Wed, 20 Feb 2019 21:02:13 GMT",True,2019-02-21 01:26:01,20.0
5c831771f9af8b2211c24403,1_1_179_800_2019-02-20 21:14:44.119527,1-1-179-800,AG-3F32,0001,0001,2019-02-20 21:14:44,2019-02-21 02:56:39,8.039,2019-02-21 00:03:27,America/Los_Angeles,000001180,1180.0,20.0,400.0,243.0,"Wed, 20 Feb 2019 21:14:59 GMT",True,2019-02-21 01:17:44,8.0
5c831771f9af8b2211c24404,1_1_191_805_2019-02-20 21:48:42.281733,1-1-191-805,AG-4F39,0001,0001,2019-02-20 21:48:42,2019-02-21 00:44:28,8.361,2019-02-21 00:44:23,America/Los_Angeles,000000383,383.0,30.0,400.0,254.0,"Wed, 20 Feb 2019 21:48:54 GMT",True,2019-02-21 02:02:42,12.0
5c831771f9af8b2211c24405,1_1_178_824_2019-02-20 22:14:44.404501,1-1-178-824,AG-1F07,0001,0001,2019-02-20 22:14:44,2019-02-21 01:28:02,12.285,2019-02-21 00:34:33,America/Los_Angeles,000000336,336.0,60.0,292.0,179.0,"Wed, 20 Feb 2019 22:15:29 GMT",True,2019-02-21 01:13:44,17.52
5c831771f9af8b2211c24406,1_1_194_818_2019-02-20 22:38:24.412961,1-1-194-818,AG-1F14,0001,0001,2019-02-20 22:38:24,2019-02-21 01:07:44,4.362,2019-02-21 00:32:35,America/Los_Angeles,000000466,466.0,20.0,333.0,188.0,"Wed, 20 Feb 2019 22:39:13 GMT",True,2019-02-21 01:46:24,6.66
5c831771f9af8b2211c24407,1_1_179_799_2019-02-20 22:56:57.993772,1-1-179-799,AG-3F25,0001,0001,2019-02-20 22:56:58,2019-02-21 01:36:02,16.224,2019-02-21 01:35:50,America/Los_Angeles,000000378,378.0,170.0,250.0,207.0,"Wed, 20 Feb 2019 22:57:26 GMT",True,2019-02-21 02:23:58,42.5
5c831771f9af8b2211c24408,1_1_191_778_2019-02-20 22:59:52.945765,1-1-191-778,AG-4F43,0001,0001,2019-02-20 22:59:53,2019-02-21 00:28:49,6.185,2019-02-21 00:28:44,America/Los_Angeles,000001564,1564.0,30.0,300.0,70.0,"Wed, 20 Feb 2019 23:00:19 GMT",True,2019-02-21 00:09:53,9.0
5c831771f9af8b2211c24409,1_1_178_828_2019-02-20 23:15:15.221469,1-1-178-828,AG-1F10,0001,0001,2019-02-20 23:15:15,2019-02-21 00:44:52,3.074,2019-02-20 23:59:07,America/Los_Angeles,000001805,1805.0,30.0,400.0,216.0,"Wed, 20 Feb 2019 23:15:23 GMT",True,2019-02-21 02:51:15,12.0
5c831771f9af8b2211c2440a,1_1_191_789_2019-02-20 23:43:00.304671,1-1-191-789,AG-4F52,0001,0001,2019-02-20 23:43:00,2019-02-21 04:40:59,30.337,2019-02-21 04:40:51,America/Los_Angeles,000000313,313.0,180.0,333.0,92.0,"Wed, 20 Feb 2019 23:43:18 GMT",True,2019-02-21 01:15:00,59.94
5c831771f9af8b2211c2440b,1_1_193_820_2019-02-20 23:55:08.063968,1-1-193-820,AG-1F04,0001,0001,2019-02-20 23:55:08,2019-02-21 01:39:02,10.103,2019-02-21 01:38:54,America/Los_Angeles,000000362,362.0,90.0,286.0,123.0,"Wed, 20 Feb 2019 23:55:34 GMT",True,2019-02-21 01:58:08,25.74
5c831771f9af8b2211c2440c,1_1_178_823_2019-02-21 00:11:50.822120,1-1-178-823,AG-1F08,0001,0001,2019-02-21 00:11:51,2019-02-21 04:15:43,17.955,2019-02-21 04:15:38,America/Los_Angeles,000001707,1707.0,67.0,300.0,30.0,"Thu, 21 Feb 2019 00:12:10 GMT",True,2019-02-21 00:41:51,20.1
5c831771f9af8b2211c2440d,1_1_194_822_2019-02-21 00:45:46.280022,1-1-194-822,AG-1F12,0001,0001,2019-02-21 00:45:46,2019-02-21 03:49:17,10.47,2019-02-21 03:19:28,America/Los_Angeles,000001805,1805.0,30.0,400.0,216.0,"Thu, 21 Feb 2019 00:45:57 GMT",True,2019-02-21 04:21:46,12.0
5c831771f9af8b2211c2440e,1_1_193_819_2019-02-21 01:34:18.469487,1-1-193-819,AG-1F06,0001,0001,2019-02-21 01:34:18,2019-02-21 09:45:07,5.773,2019-02-21 03:30:05,America/Los_Angeles,000000405,405.0,20.0,500.0,196.0,"Thu, 21 Feb 2019 01:34:30 GMT",True,2019-02-21 04:50:18,10.0
5c831771f9af8b2211c2440f,1_1_191_795_2019-02-21 02:18:35.488858,1-1-191-795,AG-4F51,0001,0001,2019-02-21 02:18:35,2019-02-21 07:16:11,13.534,2019-02-21 07:16:02,America/Los_Angeles,000001790,1790.0,60.0,300.0,152.0,"Thu, 21 Feb 2019 02:19:38 GMT",True,2019-02-21 04:50:35,18.0
5c8468ebf9af8b2ab2a98982,1_1_194_821_2019-02-21 13:48:29.113325,1-1-194-821,AG-1F13,0001,0001,2019-02-21 13:48:29,2019-02-21 14:08:27,1.031,2019-02-21 13:58:28,America/Los_Angeles,000000651,651.0,50.0,400.0,162.0,"Thu, 21 Feb 2019 13:48:30 GMT",True,2019-02-21 16:30:29,20.0
5c8468ebf9af8b2ab2a98983,1_1_194_822_2019-02-21 13:59:41.310370,1-1-194-822,AG-1F12,0001,0001,2019-02-21 13:59:41,2019-02-21 19:05:17,5.964,2019-02-21 17:32:48,America/Los_Angeles,000001648,1648.0,20.0,400.0,604.0,"Thu, 21 Feb 2019 14:00:02 GMT",True,2019-02-22 00:03:41,8.0
5c8468ebf9af8b2ab2a98984,1_1_191_789_2019-02-21 13:59:54.816373,1-1-191-789,AG-4F52,0001,0001,2019-02-21 13:59:55,2019-02-22 00:19:04,0.79,2019-02-21 14:30:35,America/Los_Angeles,,,,,,,,,
5c8468ebf9af8b2ab2a98985,1_1_179_800_2019-02-21 14:01:34.690883,1-1-179-800,AG-3F32,0001,0001,2019-02-21 14:01:35,2019-02-21 21:10:55,29.389,2019-02-21 19:10:59,America/Los_Angeles,000001733,1733.0,230.0,600.0,720.0,"Thu, 21 Feb 2019 14:01:56 GMT",True,2019-02-22 02:01:35,138.0
5c8468ebf9af8b2ab2a98986,1_1_193_819_2019-02-21 14:09:39.754618,1-1-193-819,AG-1F06,0001,0001,2019-02-21 14:09:40,2019-02-21 17:24:55,12.983,2019-02-21 17:11:11,America/Los_Angeles,000000651,651.0,50.0,400.0,142.0,"Thu, 21 Feb 2019 14:09:42 GMT",True,2019-02-21 16:31:40,20.0
5c8468ebf9af8b2ab2a98987,1_1_178_823_2019-02-21 14:10:58.291920,1-1-178-823,AG-1F08,0001,0001,2019-02-21 14:10:58,2019-02-21 15:24:34,3.18,2019-02-21 15:24:30,America/Los_Angeles,000000334,334.0,50.0,400.0,407.0,"Thu, 21 Feb 2019 14:11:06 GMT",True,2019-02-21 20:57:58,20.0
5c8468ebf9af8b2ab2a98988,1_1_193_827_2019-02-21 14:13:53.634110,1-1-193-827,AG-1F02,0001,0001,2019-02-21 14:13:54,2019-02-21 23:42:40,10.12,2019-02-21 23:42:31,America/Los_Angeles,000000169,169.0,40.0,600.0,550.0,"Thu, 21 Feb 2019 14:13:57 GMT",True,2019-02-21 23:23:54,24.0
5c8468ebf9af8b2ab2a98989,1_1_193_825_2019-02-21 14:14:52.525695,1-1-193-825,AG-1F01,0001,0001,2019-02-21 14:14:53,2019-02-21 23:12:39,38.307,2019-02-21 21:55:12,America/Los_Angeles,000001656,1656.0,270.0,325.0,349.0,"Thu, 21 Feb 2019 14:15:09 GMT",True,2019-02-21 20:03:53,87.75
5c8468ebf9af8b2ab2a9898a,1_1_178_828_2019-02-21 14:16:13.523050,1-1-178-828,AG-1F10,0001,0001,2019-02-21 14:16:14,2019-02-21 19:45:24,5.57,2019-02-21 16:38:20,America/Los_Angeles,000001025,1025.0,60.0,400.0,246.0,"Thu, 21 Feb 2019 14:16:46 GMT",True,2019-02-21 18:22:14,24.0
5c8468ebf9af8b2ab2a9898b,1_1_193_820_2019-02-21 14:16:22.322748,1-1-193-820,AG-1F04,0001,0001,2019-02-21 14:16:22,2019-02-21 23:59:04,6.656,2019-02-21 16:34:01,America/Los_Angeles,000000344,344.0,50.0,400.0,326.0,"Thu, 21 Feb 2019 14:18:10 GMT",True,2019-02-21 19:42:22,20.0
5c8468ebf9af8b2ab2a9898c,1_1_193_829_2019-02-21 14:21:47.691560,1-1-193-829,AG-1F03,0001,0001,2019-02-21 14:21:48,2019-02-21 18:20:12,0.709,2019-02-21 14:52:12,America/Los_Angeles,,,,,,,,,
5c8468ebf9af8b2ab2a9898d,1_1_193_816_2019-02-21 14:22:30.197277,1-1-193-816,AG-1F05,0001,0001,2019-02-21 14:22:30,2019-02-21 19:02:33,1.642,2019-02-21 15:45:58,America/Los_Angeles,000001117,1117.0,10.0,400.0,291.0,"Thu, 21 Feb 2019 14:22:44 GMT",True,2019-02-21 19:13:30,4.0
5c8468ebf9af8b2ab2a9898e,1_1_194_826_2019-02-21 14:29:27.101605,1-1-194-826,AG-1F11,0001,0001,2019-02-21 14:29:27,2019-02-22 00:24:14,18.422,2019-02-21 17:42:44,America/Los_Angeles,000000419,419.0,90.0,600.0,561.0,"Thu, 21 Feb 2019 14:30:35 GMT",True,2019-02-21 23:50:27,54.0
5c8468ebf9af8b2ab2a9898f,1_1_179_796_2019-02-21 14:30:24.034639,1-1-179-796,AG-3F24,0001,0001,2019-02-21 14:30:24,2019-02-22 00:55:16,19.48,2019-02-21 23:50:57,America/Los_Angeles,000001118,1118.0,70.0,278.0,596.0,"Thu, 21 Feb 2019 14:31:53 GMT",True,2019-02-22 00:26:24,19.46
5c8468ebf9af8b2ab2a98990,1_1_178_817_2019-02-21 14:33:50.081529,1-1-178-817,AG-1F09,0001,0001,2019-02-21 14:33:50,2019-02-21 19:12:42,9.984,2019-02-21 17:49:52,America/Los_Angeles,000000322,322.0,50.0,313.0,184.0,"Thu, 21 Feb 2019 14:34:11 GMT",True,2019-02-21 17:37:50,15.65
5c8468ebf9af8b2ab2a98991,1_1_178_824_2019-02-21 14:44:37.712997,1-1-178-824,AG-1F07,0001,0001,2019-02-21 14:44:38,2019-02-22 01:46:04,12.15,2019-02-21 20:17:24,America/Los_Angeles,000000414,414.0,40.0,375.0,501.0,"Thu, 21 Feb 2019 14:45:16 GMT",True,2019-02-21 23:05:38,15.0
5c8468ebf9af8b2ab2a98992,1_1_179_815_2019-02-21 14:50:29.532660,1-1-179-815,AG-3F33,0001,0001,2019-02-21 14:50:30,2019-02-22 01:25:56,4.867,2019-02-21 17:16:53,America/Los_Angeles,000000425,425.0,20.0,350.0,574.0,"Thu, 21 Feb 2019 14:50:32 GMT",True,2019-02-22 00:24:30,7.0
5c8468ebf9af8b2ab2a98993,1_1_179_791_2019-02-21 14:54:19.700965,1-1-179-791,AG-3F26,0001,0001,2019-02-21 14:54:20,2019-02-22 00:43:28,6.696,2019-02-21 17:38:43,America/Los_Angeles,000000726,726.0,90.0,275.0,578.0,"Thu, 21 Feb 2019 14:54:22 GMT",True,2019-02-22 00:32:20,24.75
5c8468ebf9af8b2ab2a98994,1_1_194_818_2019-02-21 14:54:28.740192,1-1-194-818,AG-1F14,0001,0001,2019-02-21 14:54:29,2019-02-22 01:44:49,6.175,2019-02-21 17:37:05,America/Los_Angeles,000000365,365.0,30.0,333.0,471.0,"Thu, 21 Feb 2019 14:54:48 GMT",True,2019-02-21 22:45:29,9.99
5c8468ebf9af8b2ab2a98995,1_1_179_810_2019-02-21 14:54:38.981238,1-1-179-810,AG-3F30,0001,0001,2019-02-21 14:54:39,2019-02-22 02:04:34,0.74,2019-02-21 15:25:07,America/Los_Angeles,,,,,,,,,
5c8468ebf9af8b2ab2a98996,1_1_179_777_2019-02-21 14:57:26.681866,1-1-179-777,AG-3F28,0001,0001,2019-02-21 14:57:27,2019-02-22 00:55:34,6.884,2019-02-21 17:36:34,America/Los_Angeles,000000409,409.0,30.0,400.0,596.0,"Thu, 21 Feb 2019 14:57:48 GMT",True,2019-02-22 00:53:27,12.0
5c8468ebf9af8b2ab2a98997,1_1_179_781_2019-02-21 15:02:50.098987,1-1-179-781,AG-3F31,0001,0001,2019-02-21 15:02:50,2019-02-22 00:45:40,15.612,2019-02-21 20:00:48,America/Los_Angeles,000000418,418.0,60.0,333.0,575.0,"Thu, 21 Feb 2019 15:02:56 GMT",True,2019-02-22 00:37:50,19.98
5c8468ebf9af8b2ab2a98998,1_1_191_812_2019-02-21 15:07:00.948181,1-1-191-812,AG-4F46,0001,0001,2019-02-21 15:07:01,2019-02-22 01:32:28,11.839,2019-02-21 18:14:31,America/Los_Angeles,000000724,724.0,40.0,288.0,579.0,"Thu, 21 Feb 2019 15:07:28 GMT",True,2019-02-22 00:46:01,11.52
5c8468ebf9af8b2ab2a98999,1_1_179_788_2019-02-21 15:09:03.858591,1-1-179-788,AG-3F22,0001,0001,2019-02-21 15:09:04,2019-02-22 00:05:51,13.039,2019-02-21 19:19:25,America/Los_Angeles,000000522,522.0,30.0,500.0,494.0,"Thu, 21 Feb 2019 15:09:16 GMT",True,2019-02-21 23:23:04,15.0
5c8468ebf9af8b2ab2a9899a,1_1_191_802_2019-02-21 15:09:04.771094,1-1-191-802,AG-4F44,0001,0001,2019-02-21 15:09:05,2019-02-22 00:19:24,7.92,2019-02-21 17:27:55,America/Los_Angeles,000000368,368.0,30.0,400.0,160.0,"Thu, 21 Feb 2019 15:09:10 GMT",True,2019-02-21 17:49:05,12.0
5c8468ebf9af8b2ab2a9899b,1_1_179_809_2019-02-21 15:11:24.465254,1-1-179-809,AG-3F27,0001,0001,2019-02-21 15:11:24,2019-02-22 02:38:12,15.165,2019-02-22 01:21:52,America/Los_Angeles,000000335,335.0,55.0,275.0,497.0,"Thu, 21 Feb 2019 15:11:52 GMT",True,2019-02-21 23:28:24,15.125
5c8468ebf9af8b2ab2a9899c,1_1_179_799_2019-02-21 15:13:52.109404,1-1-179-799,AG-3F25,0001,0001,2019-02-21 15:13:52,2019-02-22 00:37:19,0.735,2019-02-21 16:08:00,America/Los_Angeles,,,,,,,,,
5c8468ebf9af8b2ab2a9899d,1_1_179_783_2019-02-21 15:15:17.549127,1-1-179-783,AG-3F29,0001,0001,2019-02-21 15:15:18,2019-02-21 23:07:43,40.986,2019-02-21 22:08:51,America/Los_Angeles,000000361,361.0,140.0,300.0,533.0,"Thu, 21 Feb 2019 15:15:31 GMT",True,2019-02-22 00:08:18,42.0
5c8468ebf9af8b2ab2a9899e,1_1_191_792_2019-02-21 15:15:48.427392,1-1-191-792,AG-4F37,0001,0001,2019-02-21 15:15:48,2019-02-22 01:43:12,7.241,2019-02-21 16:54:19,America/Los_Angeles,000001627,1627.0,30.0,400.0,600.0,"Thu, 21 Feb 2019 15:16:04 GMT",True,2019-02-22 01:15:48,12.0
5c8468ebf9af8b2ab2a9899f,1_1_179_797_2019-02-21 15:17:16.940009,1-1-179-797,AG-3F23,0001,0001,2019-02-21 15:17:17,2019-02-22 01:06:56,22.662,2019-02-21 18:54:10,America/Los_Angeles,000000581,581.0,170.0,250.0,460.0,"Thu, 21 Feb 2019 15:17:38 GMT",True,2019-02-21 22:57:17,42.5
5c8468ebf9af8b2ab2a989a0,1_1_179_798_2019-02-21 15:22:26.198241,1-1-179-798,AG-3F18,0001,0001,2019-02-21 15:22:26,2019-02-22 01:07:50,5.384,2019-02-21 17:10:36,America/Los_Angeles,000000577,577.0,20.0,333.0,493.0,"Thu, 21 Feb 2019 15:22:39 GMT",True,2019-02-21 23:35:26,6.66
5c8468ebf9af8b2ab2a989a1,1_1_191_785_2019-02-21 15:24:27.142598,1-1-191-785,AG-4F48,0001,0001,2019-02-21 15:24:27,2019-02-22 01:49:42,7.342,2019-02-21 17:10:27,America/Los_Angeles,000000592,592.0,120.0,344.0,516.0,"Thu, 21 Feb 2019 15:24:46 GMT",True,2019-02-22 00:00:27,41.28
5c8468ebf9af8b2ab2a989a2,1_1_191_795_2019-02-21 15:25:12.717853,1-1-191-795,AG-4F51,0001,0001,2019-02-21 15:25:13,2019-02-22 01:17:06,20.543,2019-02-21 19:52:07,America/Los_Angeles,000001528,1528.0,80.0,400.0,568.0,"Thu, 21 Feb 2019 15:25:23 GMT",True,2019-02-22 00:53:13,32.0
5c8468ebf9af8b2ab2a989a3,1_1_178_823_2019-02-21 15:26:28.519489,1-1-178-823,AG-1F08,0001,0001,2019-02-21 15:26:29,2019-02-21 22:06:00,10.393,2019-02-21 18:52:10,America/Los_Angeles,000000334,334.0,50.0,400.0,407.0,"Thu, 21 Feb 2019 15:26:36 GMT",True,2019-02-21 22:13:29,20.0
5c8468ebf9af8b2ab2a989a4,1_1_179_787_2019-02-21 15:37:02.742859,1-1-179-787,AG-3F16,0001,0001,2019-02-21 15:37:03,2019-02-22 00:18:24,11.044,2019-02-21 20:26:52,America/Los_Angeles,000000476,476.0,50.0,333.0,200.0,"Thu, 21 Feb 2019 15:37:14 GMT",True,2019-02-21 18:57:03,16.65
5c8468ebf9af8b2ab2a989a5,1_1_191_782_2019-02-21 15:38:37.813967,1-1-191-782,AG-4F50,0001,0001,2019-02-21 15:38:38,2019-02-22 01:01:45,8.313,2019-02-21 18:00:29,America/Los_Angeles,000000526,526.0,70.0,400.0,342.0,"Thu, 21 Feb 2019 15:39:20 GMT",True,2019-02-21 21:20:38,28.0
5c8468ebf9af8b2ab2a989a6,1_1_191_780_2019-02-21 15:43:24.452046,1-1-191-780,AG-4F45,0001,0001,2019-02-21 15:43:24,2019-02-21 20:47:18,12.23,2019-02-21 20:27:47,America/Los_Angeles,000000554,554.0,20.0,400.0,679.0,"Thu, 21 Feb 2019 15:43:43 GMT",True,2019-02-22 03:02:24,8.0
5c8468ebf9af8b2ab2a989a7,1_1_191_808_2019-02-21 15:43:53.630449,1-1-191-808,AG-4F35,0001,0001,2019-02-21 15:43:54,2019-02-22 00:26:02,7.943,2019-02-21 19:42:13,America/Los_Angeles,000000374,374.0,50.0,400.0,434.0,"Thu, 21 Feb 2019 15:44:01 GMT",True,2019-02-21 22:57:54,20.0
5c8468ebf9af8b2ab2a989a8,1_1_191_784_2019-02-21 15:43:57.441379,1-1-191-784,AG-4F40,0001,0001,2019-02-21 15:43:57,2019-02-22 02:20:50,17.035,2019-02-21 18:36:33,America/Los_Angeles,000000410,410.0,80.0,250.0,505.0,"Thu, 21 Feb 2019 15:45:16 GMT",True,2019-02-22 00:08:57,20.0
5c8468ebf9af8b2ab2a989a9,1_1_179_794_2019-02-21 15:44:27.113575,1-1-179-794,AG-3F20,0001,0001,2019-02-21 15:44:27,2019-02-22 01:22:49,4.721,2019-02-21 18:25:45,America/Los_Angeles,000000390,390.0,25.0,400.0,516.0,"Thu, 21 Feb 2019 15:44:31 GMT",True,2019-02-22 00:20:27,10.0
